player_id,season,appearances,minutes_played,goals,assists,yellow_cards,red_cards,name,date_of_birth,sub_position,position,foot,height_in_cm,age_at_season_end,market_value_eur
687626,2022,37,3141,1,1,10,0,Moisés Caicedo,2001-11-02,Defensive Midfield,Midfield,right,178.0,21.65639972621492,75000000.0
696346,2022,3,86,0,0,0,0,Jay Stansfield,2002-11-24,Centre-Forward,Attack,right,187.0,20.5968514715948,1200000.0
698678,2022,21,1315,0,1,1,0,Hugo Bueno,2002-09-18,Left-Back,Defender,left,180.0,20.78028747433265,6000000.0
701057,2022,14,903,0,0,1,0,Rico Lewis,2004-11-21,Right-Back,Defender,right,170.0,18.60369609856263,20000000.0
703626,2022,1,5,0,0,0,0,Cameron Peupion,2002-09-23,Left Winger,Attack,right,175.0,20.76659822039699,125000.0
712117,2022,1,7,0,0,0,0,Bobby Clark,2005-02-07,Central Midfield,Midfield,right,178.0,18.390143737166323,350000.0
724537,2022,1,12,0,0,0,0,Andrew Moran,2003-10-15,Attacking Midfield,Midfield,right,177.0,19.707049965776864,300000.0
730893,2022,36,2896,0,2,5,1,Tyrick Mitchell,1999-09-01,Left-Back,Defender,left,181.0,23.82751540041068,22000000.0
735570,2022,11,651,1,0,5,0,João Gomes,2001-02-12,Central Midfield,Midfield,right,176.0,22.376454483230663,18000000.0
741238,2022,1,22,0,0,0,0,Omari Hutchinson,2003-10-30,Attacking Midfield,Midfield,left,174.0,19.665982203969882,1000000.0
746695,2022,18,967,2,1,1,0,Kamaldeen Sulemana,2002-02-15,Left Winger,Attack,right,174.0,21.36892539356605,22000000.0
748319,2022,18,1034,4,2,3,0,Carlos Alcaraz,2002-11-30,Central Midfield,Midfield,right,176.0,20.580424366872005,15000000.0
787232,2022,3,68,0,0,0,0,David Datro Fofana,2002-12-22,Centre-Forward,Attack,right,182.0,20.520191649555098,10000000.0
808509,2022,13,981,3,2,1,0,Danilo,2001-04-29,Central Midfield,Midfield,left,177.0,22.168377823408623,28000000.0
811779,2022,19,561,3,2,3,0,Alejandro Garnacho,2004-07-01,Left Winger,Attack,right,180.0,18.99520876112252,25000000.0
817612,2022,3,10,0,0,0,0,Luke Harris,2005-03-04,Attacking Midfield,Midfield,right,177.0,18.321697467488022,500000.0
820374,2022,1,10,0,0,0,0,Kobbie Mainoo,2005-04-19,Central Midfield,Midfield,right,184.0,18.195756331279945,800000.0
823231,2022,19,1245,1,3,1,0,Dango Ouattara,2002-02-11,Right Winger,Attack,left,177.0,21.37987679671458,25000000.0
834742,2022,3,24,0,0,0,0,Mateo Joseph,2003-10-19,Centre-Forward,Attack,right,185.0,19.696098562628336,900000.0
864496,2022,2,24,0,0,0,0,Dom Ballard,2005-04-01,Centre-Forward,Attack,,,18.245037645448324,300000.0
864799,2022,11,529,1,0,2,0,Stefan Bajcetic,2004-10-22,Defensive Midfield,Midfield,right,185.0,18.68583162217659,13000000.0
983989,2022,13,562,1,1,2,0,Facundo Buonanotte,2004-12-23,Attacking Midfield,Midfield,left,174.0,18.5160848733744,12000000.0
3333,2023,15,778,0,2,3,0,James Milner,1986-01-04,Central Midfield,Midfield,right,175.0,38.48596851471595,1000000.0
14086,2023,31,2290,0,0,7,0,Ashley Young,1985-07-09,Right-Back,Defender,both,175.0,38.97604380561259,500000.0
16306,2023,25,1985,1,2,7,0,Casemiro,1992-02-23,Defensive Midfield,Midfield,right,185.0,32.35044490075291,20000000.0
29241,2023,31,2528,3,1,4,0,Thiago Silva,1984-09-22,Centre-Back,Defender,right,181.0,39.7700205338809,1000000.0
29692,2023,10,721,0,0,0,0,Lukasz Fabianski,1985-04-18,Goalkeeper,Goalkeeper,right,190.0,39.200547570157426,700000.0
40613,2023,4,25,0,0,0,0,Jack Cork,1989-06-25,Defensive Midfield,Midfield,right,185.0,35.01437371663244,800000.0
42412,2023,23,1396,0,1,2,0,Jonny Evans,1988-01-03,Centre-Back,Defender,both,188.0,36.49007529089665,2000000.0
42460,2023,5,98,0,1,2,0,Ivan Perišić,1989-02-02,Left Winger,Attack,both,186.0,35.40588637919233,2000000.0
43530,2023,25,846,0,1,2,0,Adam Lallana,1988-05-10,Attacking Midfield,Midfield,both,172.0,36.139630390143736,1000000.0
48002,2023,11,634,0,0,1,0,Angelo Ogbonna,1988-05-23,Centre-Back,Defender,left,191.0,36.10403832991102,700000.0
51152,2023,1,32,0,0,0,0,Aleksandar Mitrović,1994-09-16,Centre-Forward,Attack,right,189.0,29.78781656399726,28000000.0
51471,2023,30,1548,1,0,4,0,Mateo Kovacic,1994-05-06,Central Midfield,Midfield,right,178.0,30.151950718685832,30000000.0
52059,2023,14,1087,1,0,4,0,Zanka,1990-04-23,Centre-Back,Defender,right,189.0,34.18754277891855,1000000.0
52495,2023,8,318,0,0,1,0,Chris Basham,1988-07-20,Centre-Back,Defender,right,190.0,35.945242984257355,300000.0
52769,2023,31,2056,4,2,1,0,Willian,1988-08-09,Left Winger,Attack,right,175.0,35.89048596851472,3000000.0
53360,2023,21,813,2,1,0,0,Jay Rodríguez,1989-07-29,Centre-Forward,Attack,right,185.0,34.92128678986995,1000000.0
54383,2023,4,89,0,0,1,0,John Fleck,1991-08-24,Central Midfield,Midfield,left,169.0,32.851471594798085,900000.0
60444,2023,1,5,0,0,0,0,Thiago Alcántara,1991-04-11,Central Midfield,Midfield,right,174.0,33.22108145106092,10000000.0
61592,2023,4,8,0,0,0,0,James Tomkins,1989-03-29,Centre-Back,Defender,right,192.0,35.25530458590007,700000.0
61697,2023,30,2648,0,0,2,0,Wes Foderingham,1991-01-14,Goalkeeper,Goalkeeper,left,185.0,33.45927446954141,900000.0
61841,2023,28,2157,0,2,6,0,Adam Smith,1991-04-29,Right-Back,Defender,right,174.0,33.17180013689254,1000000.0
61842,2023,27,1209,1,3,1,0,Andros Townsend,1991-07-16,Right Winger,Attack,left,181.0,32.95824777549623,1800000.0
66934,2023,12,208,0,0,2,0,Cheikhou Kouyaté,1989-12-21,Defensive Midfield,Midfield,right,189.0,34.5242984257358,1000000.0
67063,2023,29,1703,5,1,4,0,Danny Welbeck,1990-11-26,Centre-Forward,Attack,right,185.0,33.59342915811088,5000000.0
68390,2023,12,662,0,0,0,0,Séamus Coleman,1988-10-11,Right-Back,Defender,right,177.0,35.71800136892539,500000.0
69633,2023,22,1140,1,2,1,0,Christian Eriksen,1992-02-14,Attacking Midfield,Midfield,right,182.0,32.375085557837096,8000000.0
72476,2023,38,3420,0,0,3,0,Bernd Leno,1992-03-04,Goalkeeper,Goalkeeper,right,190.0,32.323066392881586,13000000.0
73547,2023,27,1433,1,0,8,0,Oliver Norwood,1991-04-12,Central Midfield,Midfield,right,175.0,33.21834360027378,1000000.0
73564,2023,17,1530,0,0,0,0,Jason Steele,1990-08-18,Goalkeeper,Goalkeeper,right,188.0,33.86721423682409,3500000.0
74230,2023,30,1751,4,7,5,0,Pablo Sarabia,1992-05-11,Attacking Midfield,Midfield,left,174.0,32.1368925393566,10000000.0
74810,2023,16,1276,2,0,1,1,Ben Mee,1989-09-21,Centre-Back,Defender,left,180.0,34.77344284736482,1000000.0
74960,2023,23,1984,0,0,1,0,Martin Dúbravka,1989-01-15,Goalkeeper,Goalkeeper,right,191.0,35.455167693360714,1000000.0
75458,2023,5,405,0,0,0,0,Robin Olsen,1990-01-08,Goalkeeper,Goalkeeper,right,196.0,34.47501711156742,1500000.0
77757,2023,38,3406,0,0,3,0,Thomas Kaminski,1992-10-23,Goalkeeper,Goalkeeper,,190.0,31.685147159479808,3000000.0
80444,2023,2,24,0,0,0,0,Philippe Coutinho,1992-06-12,Attacking Midfield,Midfield,right,172.0,32.049281314168375,7500000.0
82105,2023,10,782,0,0,2,0,Joel Matip,1991-08-08,Centre-Back,Defender,right,195.0,32.8952772073922,8000000.0
82873,2023,36,3114,4,10,6,0,Pascal Groß,1991-06-15,Central Midfield,Midfield,right,181.0,33.04312114989733,8000000.0
85177,2023,19,1338,0,0,0,0,Nathaniel Clyne,1991-04-05,Right-Back,Defender,right,175.0,33.23750855578371,1500000.0
85864,2023,1,90,0,0,0,0,Loris Karius,1993-06-22,Goalkeeper,Goalkeeper,right,191.0,31.02258726899384,1000000.0
85941,2023,9,632,0,0,0,0,Stefan Ortega,1992-11-06,Goalkeeper,Goalkeeper,right,185.0,31.64681724845996,9000000.0
88755,2023,18,1228,4,10,2,0,Kevin De Bruyne,1991-06-28,Attacking Midfield,Midfield,right,181.0,33.007529089664615,50000000.0
89231,2023,26,1192,1,3,2,0,Jóhann Berg Gudmundsson,1990-10-27,Right Winger,Attack,left,186.0,33.67556468172484,1000000.0
91340,2023,1,14,0,0,0,0,James Shea,1991-06-16,Goalkeeper,Goalkeeper,,185.0,33.040383299110196,200000.0
91845,2023,35,2948,17,10,1,0,Heung-min Son,1992-07-08,Left Winger,Attack,both,183.0,31.978097193702943,45000000.0
92469,2023,13,120,1,0,1,0,Matt Ritchie,1989-09-10,Right Midfield,Midfield,left,173.0,34.80355920602327,1000000.0
92571,2023,11,432,0,0,1,0,Aaron Cresswell,1989-12-15,Left-Back,Defender,left,170.0,34.54072553045859,900000.0
92572,2023,26,1982,0,1,4,0,Joel Ward,1989-10-29,Right-Back,Defender,right,186.0,34.6694045174538,1000000.0
95424,2023,32,2768,0,4,2,0,Kyle Walker,1990-05-28,Right-Back,Defender,right,183.0,34.091718001368925,13000000.0
95810,2023,28,2240,1,10,5,0,Kieran Trippier,1990-09-19,Right-Back,Defender,right,173.0,33.779603011635864,10000000.0
102017,2023,24,920,0,2,1,0,Jorginho,1991-12-20,Defensive Midfield,Midfield,right,180.0,32.5284052019165,12000000.0
104124,2023,26,1711,6,2,6,0,Michail Antonio,1990-03-28,Centre-Forward,Attack,right,180.0,34.25872689938399,4000000.0
105470,2023,28,2520,0,0,1,0,Alisson,1992-10-02,Goalkeeper,Goalkeeper,right,193.0,31.742642026009584,28000000.0
108354,2023,35,2551,4,7,9,0,Jordan Ayew,1991-09-11,Centre-Forward,Attack,right,182.0,32.80219028062971,4000000.0
108725,2023,31,1807,14,1,0,0,Chris Wood,1991-12-07,Centre-Forward,Attack,right,191.0,32.563997262149215,7000000.0
110864,2023,20,1797,0,0,1,0,Sam Johnstone,1993-03-25,Goalkeeper,Goalkeeper,right,193.0,31.266255989048595,10000000.0
111195,2023,27,1582,1,1,4,0,Joël Veltman,1992-01-15,Right-Back,Defender,right,184.0,32.45722108145106,10000000.0
111819,2023,32,2880,0,0,5,0,Neto,1989-07-19,Goalkeeper,Goalkeeper,right,190.0,34.94866529774127,2500000.0
111873,2023,34,3015,0,0,4,0,Emiliano Martínez,1992-09-02,Goalkeeper,Goalkeeper,right,195.0,31.824777549623544,28000000.0
112988,2023,3,59,0,0,0,0,Cédric Soares,1991-08-31,Right-Back,Defender,right,171.0,32.832306639288156,2000000.0
118534,2023,9,438,1,0,2,0,Michael Keane,1993-01-11,Centre-Back,Defender,right,188.0,31.46611909650924,6000000.0
120629,2023,31,2700,0,0,1,0,Alphonse Areola,1993-02-27,Goalkeeper,Goalkeeper,right,195.0,31.33744010951403,10000000.0
121324,2023,6,484,0,0,2,0,John Egan,1992-10-20,Centre-Back,Defender,right,185.0,31.693360711841205,4000000.0
121477,2023,25,2211,1,1,7,0,Craig Dawson,1990-05-06,Centre-Back,Defender,right,188.0,34.15195071868583,2000000.0
123275,2023,34,1478,1,4,3,0,Tom Cairney,1991-01-20,Central Midfield,Midfield,left,185.0,33.44284736481862,2000000.0
123682,2023,20,985,9,1,3,0,Callum Wilson,1992-02-27,Centre-Forward,Attack,right,180.0,32.33949349760438,13000000.0
124419,2023,5,450,0,0,0,0,Odysseas Vlachodimos,1994-04-26,Goalkeeper,Goalkeeper,right,191.0,30.17932922655715,7000000.0
125685,2023,17,311,2,1,1,0,Luke Berry,1992-07-12,Central Midfield,Midfield,right,177.0,31.967145790554415,400000.0
125714,2023,37,3285,0,1,3,0,Mark Flekken,1993-06-13,Goalkeeper,Goalkeeper,both,195.0,31.04722792607803,12000000.0
126664,2023,33,2413,1,3,7,0,Lucas Digne,1993-07-20,Left-Back,Defender,left,178.0,30.94592744695414,12000000.0
126665,2023,25,1893,4,0,8,0,Idrissa Gueye,1989-09-26,Defensive Midfield,Midfield,right,174.0,34.75975359342916,3000000.0
127032,2023,12,834,0,2,2,0,Serge Aurier,1992-12-24,Right-Back,Defender,right,176.0,31.515400410677618,3700000.0
127187,2023,32,2642,7,2,7,0,Abdoulaye Doucouré,1993-01-01,Attacking Midfield,Midfield,right,183.0,31.49349760438056,10000000.0
127202,2023,16,1440,0,0,1,0,Matz Sels,1992-02-26,Goalkeeper,Goalkeeper,right,188.0,32.342231348391515,7000000.0
128909,2023,34,2886,1,1,10,0,Jack Robinson,1993-09-01,Centre-Back,Defender,left,180.0,30.82819986310746,1000000.0
129078,2023,12,132,0,0,1,0,Nathan Redmond,1994-03-06,Right Winger,Attack,right,173.0,30.31895961670089,5000000.0
130164,2023,38,3420,0,0,5,0,Jordan Pickford,1994-03-07,Goalkeeper,Goalkeeper,left,185.0,30.316221765913756,22000000.0
131978,2023,32,2622,5,4,6,0,Ross Barkley,1993-12-05,Central Midfield,Midfield,right,189.0,30.56810403832991,8000000.0
131996,2023,2,10,0,0,0,0,Bertrand Traoré,1995-09-06,Right Winger,Attack,left,181.0,28.815879534565365,9000000.0
134270,2023,33,2732,2,2,4,0,Dan Burn,1992-05-09,Centre-Back,Defender,left,201.0,32.14236824093087,8000000.0
134294,2023,20,390,1,0,1,0,Danny Ings,1992-07-23,Centre-Forward,Attack,right,177.0,31.93702943189596,8000000.0
134425,2023,31,1983,8,4,7,0,Raheem Sterling,1994-12-08,Right Winger,Attack,right,170.0,29.560574948665298,35000000.0
135343,2023,36,3056,4,1,5,0,Fabian Schär,1991-12-20,Centre-Back,Defender,right,186.0,32.5284052019165,10000000.0
136401,2023,5,382,0,0,0,0,Daniel Bentley,1993-07-13,Goalkeeper,Goalkeeper,,193.0,30.965092402464066,2000000.0
139208,2023,36,3178,2,2,3,1,Virgil van Dijk,1991-07-08,Centre-Back,Defender,right,195.0,32.98015058179329,30000000.0
142310,2023,20,1443,2,1,3,0,Willy Boly,1991-02-03,Centre-Back,Defender,right,195.0,33.40451745379877,2500000.0
144028,2023,34,1646,12,1,2,0,Leandro Trossard,1994-12-04,Left Winger,Attack,right,172.0,29.571526351813826,35000000.0
145466,2023,18,1505,1,0,4,0,Tim Ream,1987-10-05,Centre-Back,Defender,left,186.0,36.73648186173853,800000.0
146310,2023,29,1720,1,0,10,0,Wataru Endo,1993-02-09,Defensive Midfield,Midfield,right,178.0,31.38672142368241,13000000.0
146690,2023,13,970,0,1,4,0,George Baldock,1993-03-09,Right-Back,Defender,right,178.0,31.310061601642712,2500000.0
148153,2023,33,2872,3,1,7,1,Lewis Dunk,1991-11-21,Centre-Back,Defender,right,192.0,32.60780287474333,12000000.0
148367,2023,31,2514,2,1,8,0,Christian Nørgaard,1994-03-10,Defensive Midfield,Midfield,right,187.0,30.308008213552363,18000000.0
148368,2023,20,600,0,1,1,0,Divock Origi,1995-04-18,Centre-Forward,Attack,right,189.0,29.201916495550993,5000000.0
148455,2023,32,2536,18,10,2,0,Mohamed Salah,1992-06-15,Right Winger,Attack,left,175.0,32.04106776180698,55000000.0
156501,2023,7,373,0,0,3,0,Felipe,1989-05-16,Centre-Back,Defender,right,190.0,35.123887748117724,1500000.0
157506,2023,29,1354,2,2,1,0,Jeffrey Schlupp,1992-12-23,Left Midfield,Midfield,left,178.0,31.51813826146475,7000000.0
157509,2023,33,2839,3,0,3,0,Kurt Zouma,1994-10-27,Centre-Back,Defender,right,190.0,29.675564681724847,25000000.0
157672,2023,36,3139,0,7,7,0,Vladimír Coufal,1992-08-22,Right-Back,Defender,right,175.0,31.854893908281998,8000000.0
160438,2023,3,25,0,0,0,0,Mohamed Elneny,1992-07-11,Defensive Midfield,Midfield,right,179.0,31.969883641341546,3500000.0
164770,2023,22,1371,1,0,2,0,Raphaël Varane,1993-04-25,Centre-Back,Defender,right,191.0,31.1813826146475,20000000.0
167799,2023,36,1293,0,0,4,0,Pierre-Emile Højbjerg,1995-08-05,Defensive Midfield,Midfield,right,185.0,28.903490759753595,18000000.0
168157,2023,8,119,1,0,0,0,Leander Dendoncker,1995-04-15,Defensive Midfield,Midfield,right,188.0,29.21013004791239,7000000.0
169801,2023,24,408,1,1,2,0,Cauley Woodrow,1994-12-02,Centre-Forward,Attack,right,184.0,29.57700205338809,1000000.0
170321,2023,5,18,0,0,0,0,Paul Dummett,1991-09-26,Centre-Back,Defender,left,183.0,32.761122518822724,900000.0
170527,2023,13,815,2,3,1,0,Timo Werner,1996-03-06,Centre-Forward,Attack,right,180.0,28.317590691307323,17000000.0
170934,2023,35,2975,4,1,12,0,Mario Lemina,1993-09-01,Defensive Midfield,Midfield,right,184.0,30.82819986310746,10000000.0
171679,2023,30,1141,1,0,2,0,Matt Doherty,1992-01-16,Right-Back,Defender,right,185.0,32.45448323066393,3000000.0
173504,2023,38,3420,1,1,11,0,James Tarkowski,1992-11-19,Centre-Back,Defender,right,185.0,31.61122518822724,13000000.0
175446,2023,1,4,0,0,0,0,Jonny Otto,1994-03-03,Right-Back,Defender,both,175.0,30.327173169062284,5000000.0
175722,2023,4,199,0,0,0,0,Eric Dier,1994-01-15,Centre-Back,Defender,right,191.0,30.455852156057496,12000000.0
176553,2023,1,11,0,0,0,0,Aymeric Laporte,1994-05-27,Centre-Back,Defender,left,191.0,30.094455852156056,20000000.0
177476,2023,29,2044,2,2,0,0,Nathan Aké,1995-02-18,Centre-Back,Defender,left,180.0,29.363449691991786,40000000.0
177907,2023,22,1650,2,3,3,0,Harry Maguire,1993-03-05,Centre-Back,Defender,right,194.0,31.32101300479124,18000000.0
181579,2023,37,3004,7,7,4,0,James Ward-Prowse,1994-11-01,Central Midfield,Midfield,right,177.0,29.661875427789184,30000000.0
181778,2023,36,3143,1,2,10,0,Emerson,1994-08-03,Left-Back,Defender,left,176.0,29.908281998631075,12000000.0
182877,2023,13,444,1,0,0,0,Anthony Martial,1995-12-05,Centre-Forward,Attack,right,184.0,28.569472963723477,10000000.0
182904,2023,14,1155,0,1,3,0,Clément Lenglet,1995-06-17,Centre-Back,Defender,left,186.0,29.037645448323065,10000000.0
183288,2023,12,963,0,0,6,0,Luke Shaw,1995-07-12,Left-Back,Defender,left,178.0,28.969199178644764,32000000.0
183293,2023,11,381,0,0,0,0,Joe Rothwell,1995-01-11,Central Midfield,Midfield,right,185.0,29.467488021902806,2500000.0
183318,2023,16,1081,1,0,4,0,Jamaal Lascelles,1993-11-11,Centre-Back,Defender,right,188.0,30.633812457221083,7000000.0
184129,2023,23,1306,1,1,4,0,Jordan Clark,1993-09-22,Central Midfield,Midfield,right,183.0,30.770704996577688,1000000.0
184528,2023,17,910,0,0,2,0,Emil Krafth,1994-08-02,Right-Back,Defender,right,184.0,29.911019849418206,2500000.0
184573,2023,19,1332,1,1,2,0,Victor Lindelöf,1994-07-17,Centre-Back,Defender,right,187.0,29.95482546201232,15000000.0
186186,2023,33,1423,6,2,4,0,Bobby De Cordova-Reid,1993-02-02,Attacking Midfield,Midfield,right,170.0,31.405886379192335,5000000.0
186590,2023,16,1064,1,0,2,0,John Stones,1994-05-28,Centre-Back,Defender,right,188.0,30.091718001368925,38000000.0
188077,2023,37,2920,0,5,6,0,Ryan Christie,1995-02-22,Central Midfield,Midfield,left,178.0,29.352498288843258,12000000.0
191422,2023,9,454,0,1,1,1,Mahmoud Dahoud,1996-01-01,Central Midfield,Midfield,right,178.0,28.49555099247091,6000000.0
192080,2023,15,1346,0,0,1,0,Nick Pope,1992-04-19,Goalkeeper,Goalkeeper,right,198.0,32.19712525667351,16000000.0
192765,2023,17,1086,1,0,2,0,Ben Davies,1993-04-24,Centre-Back,Defender,left,181.0,31.184120465434635,10000000.0
193098,2023,21,1030,2,0,2,0,Álex Moreno,1993-06-08,Left-Back,Defender,left,179.0,31.06091718001369,13000000.0
193116,2023,35,3010,6,4,9,1,John McGinn,1994-10-18,Central Midfield,Midfield,left,178.0,29.700205338809035,30000000.0
195633,2023,28,2332,1,1,8,0,Charlie Taylor,1993-09-18,Left-Back,Defender,left,183.0,30.781656399726216,3000000.0
196722,2023,1,3,0,0,0,0,Remi Matthews,1994-02-10,Goalkeeper,Goalkeeper,right,183.0,30.38466803559206,500000.0
198516,2023,23,1455,1,3,3,0,Harry Toffolo,1995-08-19,Left-Back,Defender,left,183.0,28.865160848733744,5000000.0
199527,2023,21,1193,3,7,1,0,Jacob Murphy,1995-02-24,Right Winger,Attack,right,179.0,29.347022587268995,15000000.0
203394,2023,37,2639,3,7,7,0,Andreas Pereira,1996-01-01,Central Midfield,Midfield,right,178.0,28.49555099247091,20000000.0
203460,2023,20,1001,3,1,7,0,Jack Grealish,1995-09-10,Left Winger,Attack,right,180.0,28.804928131416837,60000000.0
203853,2023,27,1725,1,2,2,0,Oleksandr Zinchenko,1996-12-15,Left-Back,Defender,left,175.0,27.540041067761805,38000000.0
204103,2023,17,364,2,3,2,0,Adama Traoré,1996-01-25,Right Winger,Attack,right,178.0,28.42984257357974,9000000.0
204294,2023,19,730,1,0,5,0,Saman Ghoddos,1993-09-06,Attacking Midfield,Midfield,right,176.0,30.8145106091718,2000000.0
206040,2023,24,1402,7,0,3,1,Raúl Jiménez,1991-05-05,Centre-Forward,Attack,right,188.0,33.15537303216975,5000000.0
206746,2023,14,868,1,0,2,0,Kenny Tete,1995-10-09,Right-Back,Defender,right,180.0,28.725530458590008,15000000.0
207014,2023,30,1900,0,1,6,0,Will Hughes,1995-04-17,Central Midfield,Midfield,left,185.0,29.204654346338124,9000000.0
207742,2023,14,1172,1,1,4,0,Tom Lockyer,1994-12-03,Centre-Back,Defender,right,185.0,29.574264202600958,2500000.0
209212,2023,7,559,3,1,1,0,Solly March,1994-07-20,Right Winger,Attack,left,180.0,29.946611909650922,18000000.0
212847,2023,15,1143,0,0,2,0,Adam Webster,1995-01-04,Centre-Back,Defender,right,190.0,29.48665297741273,20000000.0
214666,2023,14,819,0,0,5,0,Connor Roberts,1995-09-23,Right-Back,Defender,right,175.0,28.76933607118412,7000000.0
215118,2023,5,150,0,1,1,0,Calum Chambers,1995-01-20,Centre-Back,Defender,right,182.0,29.44284736481862,4000000.0
217115,2023,31,1424,6,3,8,0,Neal Maupay,1996-08-14,Centre-Forward,Attack,right,171.0,27.876796714579054,12000000.0
218087,2023,24,1363,0,2,3,0,Ben Osborn,1994-08-05,Central Midfield,Midfield,left,176.0,29.90280629705681,1000000.0
221025,2023,12,504,1,0,4,0,André Gomes,1993-07-30,Central Midfield,Midfield,right,190.0,30.91854893908282,10000000.0
222209,2023,2,135,0,0,0,0,Thomas Strakosha,1995-03-19,Goalkeeper,Goalkeeper,right,193.0,29.284052019164957,3000000.0
226073,2023,9,772,0,0,1,0,Ivo Grbic,1996-01-18,Goalkeeper,Goalkeeper,right,195.0,28.449007529089666,3500000.0
226973,2023,27,1326,0,2,6,0,Harrison Reed,1995-01-27,Central Midfield,Midfield,right,181.0,29.423682409308693,15000000.0
228948,2023,4,19,0,0,2,0,Thilo Kehrer,1996-09-21,Centre-Back,Defender,both,186.0,27.772758384668034,10000000.0
230784,2023,14,789,0,0,3,0,Thomas Partey,1993-06-13,Defensive Midfield,Midfield,right,185.0,31.04722792607803,18000000.0
231572,2023,36,3093,0,1,11,1,Nélson Semedo,1993-11-16,Right-Back,Defender,right,179.0,30.62012320328542,12000000.0
234509,2023,38,3420,0,0,5,0,André Onana,1996-04-02,Goalkeeper,Goalkeeper,right,190.0,28.243668720054757,35000000.0
234781,2023,7,110,1,0,0,0,Maxwel Cornet,1996-09-27,Left Winger,Attack,left,179.0,27.756331279945243,9000000.0
234803,2023,23,1692,3,2,2,0,Andrew Robertson,1994-03-11,Left-Back,Defender,left,178.0,30.305270362765228,30000000.0
236490,2023,22,1701,1,1,3,0,Ola Aina,1996-10-08,Right-Back,Defender,right,184.0,27.72621492128679,12000000.0
238223,2023,33,2788,0,0,5,0,Ederson,1993-08-17,Goalkeeper,Goalkeeper,left,188.0,30.869267624914443,35000000.0
240306,2023,35,3120,10,8,9,0,Bruno Fernandes,1994-09-08,Attacking Midfield,Midfield,right,183.0,29.809719370294317,70000000.0
241481,2023,9,230,0,0,0,0,Jaïro Riedewald,1996-09-09,Defensive Midfield,Midfield,left,182.0,27.805612594113622,3000000.0
241641,2023,33,2582,6,9,8,0,Bernardo Silva,1994-08-10,Attacking Midfield,Midfield,left,173.0,29.88911704312115,70000000.0
242606,2023,25,2060,2,3,9,0,Josh Cullen,1996-04-07,Central Midfield,Midfield,right,175.0,28.229979466119097,10000000.0
242631,2023,32,2346,5,2,2,0,Alex Iwobi,1996-05-03,Left Winger,Attack,right,183.0,28.15879534565366,25000000.0
244338,2023,27,1093,0,0,1,0,Pelly Ruddock Mpanzu,1994-03-22,Defensive Midfield,Midfield,right,175.0,30.275154004106778,1500000.0
245056,2023,24,1120,1,0,3,0,Saša Lukić,1996-08-13,Central Midfield,Midfield,right,182.0,27.87953456536619,10000000.0
246963,2023,38,2868,11,4,4,0,Carlton Morris,1995-12-16,Centre-Forward,Attack,right,185.0,28.539356605065024,13000000.0
249089,2023,33,2792,0,3,5,1,Lewis Cook,1997-02-03,Central Midfield,Midfield,right,175.0,27.4031485284052,12000000.0
249565,2023,32,1621,2,6,3,0,Youri Tielemans,1997-05-07,Central Midfield,Midfield,right,176.0,27.148528405201915,25000000.0
249994,2023,35,3038,0,0,1,0,José Sá,1993-01-17,Goalkeeper,Goalkeeper,right,192.0,31.449691991786448,14000000.0
250478,2023,3,78,0,0,1,0,Matt Targett,1995-09-18,Left-Back,Defender,left,183.0,28.78302532511978,10000000.0
251106,2023,16,319,2,2,1,0,Enes Ünal,1997-05-10,Centre-Forward,Attack,right,187.0,27.140314852840522,18000000.0
251664,2023,17,1449,4,2,5,0,Ivan Toney,1996-03-16,Centre-Forward,Attack,right,185.0,28.290212183436,50000000.0
253677,2023,1,31,0,0,0,0,Tyrone Mings,1993-03-13,Centre-Back,Defender,left,196.0,31.299110198494184,13000000.0
255906,2023,5,417,0,0,0,0,Scott McKenna,1996-11-12,Centre-Back,Defender,left,189.0,27.630390143737166,9000000.0
256178,2023,32,1776,0,1,5,0,Joe Gomez,1997-05-23,Centre-Back,Defender,right,188.0,27.104722792607802,28000000.0
257455,2023,33,2709,4,1,13,0,João Palhinha,1995-07-09,Defensive Midfield,Midfield,right,190.0,28.97741273100616,55000000.0
258004,2023,30,2557,0,0,0,0,Rúben Dias,1997-05-14,Centre-Back,Defender,right,187.0,27.129363449691994,80000000.0
258878,2023,20,1617,2,0,2,0,Tosin Adarabioyo,1997-09-24,Centre-Back,Defender,right,197.0,26.765229295003422,20000000.0
258885,2023,10,500,0,1,1,0,Max Lowe,1997-05-11,Left-Back,Defender,left,175.0,27.137577002053387,2500000.0
258889,2023,38,3333,19,3,3,0,Dominic Solanke,1997-09-14,Centre-Forward,Attack,right,186.0,26.792607802874745,40000000.0
258919,2023,18,1620,0,0,2,0,Dean Henderson,1997-03-12,Goalkeeper,Goalkeeper,right,188.0,27.301848049281315,12000000.0
258923,2023,33,2278,7,3,2,0,Marcus Rashford,1997-10-31,Left Winger,Attack,right,185.0,26.663928815879533,60000000.0
260827,2023,38,3417,2,3,7,0,Joachim Andersen,1996-05-31,Centre-Back,Defender,right,192.0,28.082135523613964,35000000.0
262226,2023,34,2634,1,3,3,0,Timothy Castagne,1995-12-05,Right-Back,Defender,right,185.0,28.569472963723477,17000000.0
262749,2023,32,2880,0,0,2,0,David Raya,1995-09-15,Goalkeeper,Goalkeeper,right,186.0,28.791238877481177,35000000.0
